time,temperature,voltage
5.481000000000000227e+02,9.539794921875000000e+01,3.477500000000000036e+00
5.482000000000000455e+02,9.550781250000000000e+01,3.435000000000000053e+00
5.482999999999999545e+02,9.684448242187500000e+01,3.442499999999999893e+00
5.483999999999999773e+02,9.702758789062500000e+01,3.427500000000000213e+00
5.485000000000000000e+02,9.653320312500000000e+01,3.464999999999999858e+00
5.486000000000000227e+02,9.708251953125000000e+01,3.462499999999999911e+00
5.487000000000000455e+02,9.821777343750000000e+01,3.447499999999999787e+00
5.487999999999999545e+02,9.852905273437500000e+01,3.447499999999999787e+00
5.488999999999999773e+02,9.874877929687500000e+01,3.477500000000000036e+00
5.490000000000000000e+02,9.819946289062500000e+01,3.509999999999999787e+00
5.491000000000000227e+02,9.992065429687500000e+01,3.482499999999999929e+00
5.492000000000000455e+02,1.000671386718750000e+02,3.490000000000000213e+00
5.492999999999999545e+02,1.002502441406250000e+02,3.502499999999999947e+00
5.493999999999999773e+02,1.004333496093750000e+02,3.517500000000000071e+00
5.495000000000000000e+02,9.997558593750000000e+01,3.504999999999999893e+00
5.496000000000000227e+02,1.020996093750000000e+02,3.492500000000000160e+00
5.497000000000000455e+02,1.017150878906250000e+02,3.530000000000000249e+00
5.497999999999999545e+02,1.019531250000000000e+02,3.570000000000000284e+00
5.498999999999999773e+02,1.021362304687500000e+02,3.567499999999999893e+00
5.500000000000000000e+02,1.030151367187500000e+02,3.542499999999999982e+00
5.501000000000000227e+02,1.038574218750000000e+02,3.547499999999999876e+00
5.502000000000000455e+02,1.034362792968750000e+02,3.597500000000000142e+00
5.502999999999999545e+02,1.036560058593750000e+02,3.555000000000000160e+00
5.503999999999999773e+02,1.045166015625000000e+02,3.564999999999999947e+00
5.505000000000000000e+02,1.049926757812500000e+02,3.589999999999999858e+00
5.506000000000000227e+02,1.055786132812500000e+02,3.600000000000000089e+00
5.507000000000000455e+02,1.051391601562500000e+02,3.582500000000000018e+00
5.507999999999999545e+02,1.053771972656250000e+02,3.602500000000000036e+00
5.508999999999999773e+02,1.069885253906250000e+02,3.577500000000000124e+00
5.510000000000000000e+02,1.066040039062500000e+02,3.594999999999999751e+00
5.511000000000000227e+02,1.071899414062500000e+02,3.620000000000000107e+00
5.512000000000000455e+02,1.067321777343750000e+02,3.594999999999999751e+00
5.512999999999999545e+02,1.082519531250000000e+02,3.665000000000000036e+00
5.513999999999999773e+02,1.088378906250000000e+02,3.645000000000000018e+00
5.515000000000000000e+02,1.083068847656250000e+02,3.660000000000000142e+00
5.516000000000000227e+02,1.089111328125000000e+02,3.682500000000000107e+00
5.517000000000000455e+02,1.086364746093750000e+02,3.669999999999999929e+00
5.517999999999999545e+02,1.103576660156250000e+02,3.700000000000000178e+00
5.518999999999999773e+02,1.105224609375000000e+02,3.712499999999999911e+00
5.520000000000000000e+02,1.100097656250000000e+02,3.702500000000000124e+00
5.521000000000000227e+02,1.106323242187500000e+02,3.717500000000000249e+00
5.522000000000000455e+02,1.115661621093750000e+02,3.762500000000000178e+00
5.522999999999999545e+02,1.120788574218750000e+02,3.742500000000000160e+00
5.523999999999999773e+02,1.122070312500000000e+02,3.729999999999999982e+00
5.525000000000000000e+02,1.117309570312500000e+02,3.747500000000000053e+00
5.526000000000000227e+02,1.131591796875000000e+02,3.785000000000000142e+00
5.527000000000000455e+02,1.134704589843750000e+02,3.757500000000000284e+00
5.527999999999999545e+02,1.138183593750000000e+02,3.792499999999999982e+00
5.528999999999999773e+02,1.139648437500000000e+02,3.797499999999999876e+00
5.530000000000000000e+02,1.134155273437500000e+02,3.814999999999999947e+00
5.531000000000000227e+02,1.156494140625000000e+02,3.814999999999999947e+00
5.532000000000000455e+02,1.151916503906250000e+02,3.807500000000000107e+00
5.532999999999999545e+02,1.155212402343750000e+02,3.834999999999999964e+00
5.533999999999999773e+02,1.155761718750000000e+02,3.870000000000000107e+00
5.535000000000000000e+02,1.164184570312500000e+02,3.844999999999999751e+00
5.536000000000000227e+02,1.174072265625000000e+02,3.875000000000000000e+00
5.537000000000000455e+02,1.169128417968750000e+02,3.892500000000000071e+00
5.537999999999999545e+02,1.172058105468750000e+02,3.890000000000000124e+00
5.538999999999999773e+02,1.177368164062500000e+02,3.907499999999999751e+00
5.540000000000000000e+02,1.185424804687500000e+02,3.942499999999999893e+00
5.541000000000000227e+02,1.192565917968750000e+02,3.969999999999999751e+00
5.542000000000000455e+02,1.186706542968750000e+02,3.959999999999999964e+00
5.542999999999999545e+02,1.190368652343750000e+02,3.927500000000000213e+00
5.543999999999999773e+02,1.207031250000000000e+02,3.950000000000000178e+00
5.545000000000000000e+02,1.204284667968750000e+02,3.975000000000000089e+00
5.546000000000000227e+02,1.210876464843750000e+02,4.030000000000000249e+00
5.547000000000000455e+02,1.205383300781250000e+02,4.022499999999999964e+00
5.547999999999999545e+02,1.217285156250000000e+02,4.015000000000000568e+00
5.548999999999999773e+02,1.222778320312500000e+02,4.075000000000000178e+00
5.550000000000000000e+02,1.218566894531250000e+02,4.057500000000000107e+00
5.551000000000000227e+02,1.224609375000000000e+02,4.077500000000000568e+00
5.552000000000000455e+02,1.219116210937500000e+02,4.075000000000000178e+00
5.552999999999999545e+02,1.223327636718750000e+02,4.092500000000000249e+00
5.553999999999999773e+02,1.224426269531250000e+02,4.115000000000000213e+00
5.555000000000000000e+02,1.218933105468750000e+02,4.137500000000000178e+00
5.556000000000000227e+02,1.225891113281250000e+02,4.172500000000000320e+00
5.557000000000000455e+02,1.220031738281250000e+02,5.562500000000003553e-02
5.557999999999999545e+02,1.223693847656250000e+02,4.812499999999975131e-02
5.558999999999999773e+02,1.224426269531250000e+02,6.562499999999982236e-02
5.560000000000000000e+02,1.219848632812500000e+02,4.312499999999985789e-02
5.561000000000000227e+02,1.224060058593750000e+02,4.812499999999975131e-02
5.562000000000000455e+02,1.215270996093750000e+02,5.312500000000008882e-02
5.562999999999999545e+02,1.218566894531250000e+02,6.562499999999982236e-02
5.563999999999999773e+02,1.219299316406250000e+02,1.312500000000005329e-02
5.565000000000000000e+02,1.214355468750000000e+02,3.562500000000001776e-02
5.566000000000000227e+02,1.202453613281250000e+02,4.562499999999980460e-02
5.567000000000000455e+02,1.194763183593750000e+02,5.812499999999998224e-02
5.567999999999999545e+02,1.198425292968750000e+02,4.812499999999975131e-02
5.568999999999999773e+02,1.199523925781250000e+02,2.312499999999984013e-02
5.570000000000000000e+02,1.172607421875000000e+02,1.062500000000010658e-02
5.571000000000000227e+02,1.166748046875000000e+02,2.562499999999978684e-02
5.572000000000000455e+02,1.161254882812500000e+02,6.562499999999982236e-02
5.572999999999999545e+02,1.164367675781250000e+02,4.812499999999975131e-02
5.573999999999999773e+02,1.162353515625000000e+02,2.812499999999973355e-02
5.575000000000000000e+02,1.119689941406250000e+02,5.562500000000003553e-02
5.576000000000000227e+02,1.124450683593750000e+02,6.812499999999976907e-02
5.577000000000000455e+02,1.119323730468750000e+02,6.312499999999987566e-02
5.577999999999999545e+02,1.122253417968750000e+02,2.312499999999984013e-02
5.578999999999999773e+02,1.093688964843750000e+02,5.062500000000014211e-02
5.580000000000000000e+02,1.083618164062500000e+02,5.562500000000003553e-02
5.581000000000000227e+02,1.089294433593750000e+02,2.812499999999973355e-02
5.582000000000000455e+02,1.084350585937500000e+02,3.812499999999996447e-02
5.582999999999999545e+02,1.074645996093750000e+02,3.062500000000012434e-02
5.583999999999999773e+02,1.060363769531250000e+02,7.062500000000015987e-02
5.585000000000000000e+02,1.055236816406250000e+02,8.062499999999994671e-02
5.586000000000000227e+02,1.059631347656250000e+02,4.562499999999980460e-02
5.587000000000000455e+02,1.055419921875000000e+02,2.812499999999973355e-02
5.587999999999999545e+02,1.034545898437500000e+02,5.812499999999998224e-02
5.588999999999999773e+02,1.033630371093750000e+02,5.812499999999998224e-02
5.590000000000000000e+02,1.027770996093750000e+02,4.312499999999985789e-02
5.591000000000000227e+02,1.033630371093750000e+02,5.312500000000008882e-02
5.592000000000000455e+02,1.014221191406250000e+02,6.312499999999987566e-02
5.592999999999999545e+02,1.009094238281250000e+02,3.562500000000001776e-02
5.593999999999999773e+02,1.010559082031250000e+02,3.562500000000001776e-02
5.595000000000000000e+02,1.005432128906250000e+02,1.812499999999994671e-02
5.596000000000000227e+02,1.009277343750000000e+02,3.062500000000012434e-02
5.597000000000000455e+02,9.878540039062500000e+01,-4.375000000000017764e-03
5.597999999999999545e+02,9.900512695312500000e+01,5.812499999999998224e-02
5.598999999999999773e+02,9.900512695312500000e+01,2.062499999999989342e-02
5.600000000000000000e+02,9.851074218750000000e+01,2.312499999999984013e-02
5.601000000000000227e+02,9.739379882812500000e+01,3.062500000000012434e-02
5.602000000000000455e+02,9.673461914062500000e+01,6.312499999999987566e-02
5.602999999999999545e+02,9.689941406250000000e+01,1.062500000000010658e-02
5.603999999999999773e+02,9.706420898437500000e+01,4.812499999999975131e-02
